MANAGERDOMAIN=bloxdigital.com

#ADS.TXT File
#CitySpark
google.com, pub-4258145870407398, DIRECT, f08c47fec0942fa0
#v1.0 12-01-2017 (paid recs)
#Outbrain
Outbrain.com, 009f57a4fb6bcd9cc22af7f56180a6a668, DIRECT
#Connatix
Connatix.com, 102260, DIRECT
#taboola
taboola.com,1118,DIRECT,c228e6794e811952 
taboola.com,1118,RESELLER,c228e6794e811952
taboola.com,1119,DIRECT,c228e6794e811952 
taboola.com,1119,RESELLER,c228e6794e811952
taboola.com,1120,DIRECT,c228e6794e811952 
taboola.com,1120,RESELLER,c228e6794e811952
taboola.com,1121,DIRECT,c228e6794e811952 
taboola.com,1121,RESELLER,c228e6794e811952
taboola.com,1125,DIRECT,c228e6794e811952 
taboola.com,1125,RESELLER,c228e6794e811952
taboola.com,1129,DIRECT,c228e6794e811952 
taboola.com,1129,RESELLER,c228e6794e811952
taboola.com,1143,DIRECT,c228e6794e811952 
taboola.com,1143,RESELLER,c228e6794e811952
taboola.com,1151,DIRECT,c228e6794e811952 
taboola.com,1151,RESELLER,c228e6794e811952
taboola.com,1152,DIRECT,c228e6794e811952 
taboola.com,1152,RESELLER,c228e6794e811952
taboola.com,1248,DIRECT,c228e6794e811952 
taboola.com,1248,RESELLER,c228e6794e811952
taboola.com,1249,DIRECT,c228e6794e811952 
taboola.com,1249,RESELLER,c228e6794e811952
taboola.com,1255,DIRECT,c228e6794e811952 
taboola.com,1255,RESELLER,c228e6794e811952
taboola.com,1256,DIRECT,c228e6794e811952 
taboola.com,1256,RESELLER,c228e6794e811952
taboola.com,1280,DIRECT,c228e6794e811952 
taboola.com,1280,RESELLER,c228e6794e811952
taboola.com,1281,DIRECT,c228e6794e811952 
taboola.com,1281,RESELLER,c228e6794e811952
taboola.com,1282,DIRECT,c228e6794e811952 
taboola.com,1282,RESELLER,c228e6794e811952
taboola.com,1311,DIRECT,c228e6794e811952 
taboola.com,1311,RESELLER,c228e6794e811952
taboola.com,1343,DIRECT,c228e6794e811952 
taboola.com,1343,RESELLER,c228e6794e811952
taboola.com,1435,DIRECT,c228e6794e811952 
taboola.com,1435,RESELLER,c228e6794e811952
taboola.com,1436,DIRECT,c228e6794e811952 
taboola.com,1436,RESELLER,c228e6794e811952
taboola.com,1470,DIRECT,c228e6794e811952 
taboola.com,1470,RESELLER,c228e6794e811952
taboola.com,2022,DIRECT,c228e6794e811952 
taboola.com,2022,RESELLER,c228e6794e811952
taboola.com,2023,DIRECT,c228e6794e811952 
taboola.com,2023,RESELLER,c228e6794e811952
taboola.com,2024,DIRECT,c228e6794e811952 
taboola.com,2024,RESELLER,c228e6794e811952
taboola.com,2025,DIRECT,c228e6794e811952 
taboola.com,2025,RESELLER,c228e6794e811952
taboola.com,2026,DIRECT,c228e6794e811952 
taboola.com,2026,RESELLER,c228e6794e811952
taboola.com,2027,DIRECT,c228e6794e811952 
taboola.com,2027,RESELLER,c228e6794e811952
taboola.com,2074,DIRECT,c228e6794e811952 
taboola.com,2074,RESELLER,c228e6794e811952
taboola.com,2075,DIRECT,c228e6794e811952 
taboola.com,2075,RESELLER,c228e6794e811952
taboola.com,2076,DIRECT,c228e6794e811952 
taboola.com,2076,RESELLER,c228e6794e811952
taboola.com,2077,DIRECT,c228e6794e811952 
taboola.com,2077,RESELLER,c228e6794e811952
taboola.com,2101,DIRECT,c228e6794e811952 
taboola.com,2101,RESELLER,c228e6794e811952
taboola.com,2250,DIRECT,c228e6794e811952 
taboola.com,2250,RESELLER,c228e6794e811952
taboola.com,2253,DIRECT,c228e6794e811952 
taboola.com,2253,RESELLER,c228e6794e811952
taboola.com,2255,DIRECT,c228e6794e811952 
taboola.com,2255,RESELLER,c228e6794e811952
taboola.com,2537,DIRECT,c228e6794e811952 
taboola.com,2537,RESELLER,c228e6794e811952
taboola.com,1001026,DIRECT,c228e6794e811952 
taboola.com,1001026,RESELLER,c228e6794e811952
taboola.com,1001027,DIRECT,c228e6794e811952 
taboola.com,1001027,RESELLER,c228e6794e811952
taboola.com,1001199,DIRECT,c228e6794e811952 
taboola.com,1001199,RESELLER,c228e6794e811952
taboola.com,1001200,DIRECT,c228e6794e811952 
taboola.com,1001200,RESELLER,c228e6794e811952
taboola.com,1001251,DIRECT,c228e6794e811952 
taboola.com,1001251,RESELLER,c228e6794e811952
taboola.com,1001252,DIRECT,c228e6794e811952 
taboola.com,1001252,RESELLER,c228e6794e811952
taboola.com,1001253,DIRECT,c228e6794e811952 
taboola.com,1001253,RESELLER,c228e6794e811952
taboola.com,1001345,DIRECT,c228e6794e811952 
taboola.com,1001345,RESELLER,c228e6794e811952
taboola.com,1001373,DIRECT,c228e6794e811952 
taboola.com,1001373,RESELLER,c228e6794e811952
taboola.com,1001406,DIRECT,c228e6794e811952 
taboola.com,1001406,RESELLER,c228e6794e811952
taboola.com,1001441,DIRECT,c228e6794e811952 
taboola.com,1001441,RESELLER,c228e6794e811952
taboola.com,1001512,DIRECT,c228e6794e811952 
taboola.com,1001512,RESELLER,c228e6794e811952
taboola.com,1002527,DIRECT,c228e6794e811952 
taboola.com,1002527,RESELLER,c228e6794e811952
taboola.com,1002586,DIRECT,c228e6794e811952 
taboola.com,1002586,RESELLER,c228e6794e811952
taboola.com,1002644,DIRECT,c228e6794e811952 
taboola.com,1002644,RESELLER,c228e6794e811952
taboola.com,1002685,DIRECT,c228e6794e811952 
taboola.com,1002685,RESELLER,c228e6794e811952
taboola.com,1002686,DIRECT,c228e6794e811952 
taboola.com,1002686,RESELLER,c228e6794e811952
taboola.com,1002687,DIRECT,c228e6794e811952 
taboola.com,1002687,RESELLER,c228e6794e811952
taboola.com,1002705,DIRECT,c228e6794e811952 
taboola.com,1002705,RESELLER,c228e6794e811952
taboola.com,1002741,DIRECT,c228e6794e811952 
taboola.com,1002741,RESELLER,c228e6794e811952
taboola.com,1002845,DIRECT,c228e6794e811952 
taboola.com,1002845,RESELLER,c228e6794e811952
taboola.com,1002846,DIRECT,c228e6794e811952 
taboola.com,1002846,RESELLER,c228e6794e811952
taboola.com,1003027,DIRECT,c228e6794e811952 
taboola.com,1003027,RESELLER,c228e6794e811952
taboola.com,1003028,DIRECT,c228e6794e811952 
taboola.com,1003028,RESELLER,c228e6794e811952
taboola.com,1003053,DIRECT,c228e6794e811952 
taboola.com,1003053,RESELLER,c228e6794e811952
taboola.com,1003243,DIRECT,c228e6794e811952 
taboola.com,1003243,RESELLER,c228e6794e811952
taboola.com,1003294,DIRECT,c228e6794e811952 
taboola.com,1003294,RESELLER,c228e6794e811952
taboola.com,1003295,DIRECT,c228e6794e811952 
taboola.com,1003295,RESELLER,c228e6794e811952
taboola.com,1003323,DIRECT,c228e6794e811952 
taboola.com,1003323,RESELLER,c228e6794e811952
taboola.com,1003367,DIRECT,c228e6794e811952 
taboola.com,1003367,RESELLER,c228e6794e811952
taboola.com,1003368,DIRECT,c228e6794e811952 
taboola.com,1003368,RESELLER,c228e6794e811952
taboola.com,1003774,DIRECT,c228e6794e811952 
taboola.com,1003774,RESELLER,c228e6794e811952
taboola.com,1003775,DIRECT,c228e6794e811952 
taboola.com,1003775,RESELLER,c228e6794e811952
taboola.com,1003776,DIRECT,c228e6794e811952 
taboola.com,1003776,RESELLER,c228e6794e811952
taboola.com,1004566,DIRECT,c228e6794e811952 
taboola.com,1004566,RESELLER,c228e6794e811952
taboola.com,1004567,DIRECT,c228e6794e811952 
taboola.com,1004567,RESELLER,c228e6794e811952
taboola.com,1004568,DIRECT,c228e6794e811952 
taboola.com,1004568,RESELLER,c228e6794e811952
taboola.com,1004569,DIRECT,c228e6794e811952 
taboola.com,1004569,RESELLER,c228e6794e811952
taboola.com,1004766,DIRECT,c228e6794e811952 
taboola.com,1004766,RESELLER,c228e6794e811952
taboola.com,1004767,DIRECT,c228e6794e811952 
taboola.com,1004767,RESELLER,c228e6794e811952
taboola.com,1005060,DIRECT,c228e6794e811952 
taboola.com,1005060,RESELLER,c228e6794e811952
taboola.com,1005061,DIRECT,c228e6794e811952 
taboola.com,1005061,RESELLER,c228e6794e811952
taboola.com,1005062,DIRECT,c228e6794e811952 
taboola.com,1005062,RESELLER,c228e6794e811952
taboola.com,1005063,DIRECT,c228e6794e811952 
taboola.com,1005063,RESELLER,c228e6794e811952
taboola.com,1005065,DIRECT,c228e6794e811952 
taboola.com,1005065,RESELLER,c228e6794e811952
taboola.com,1005066,DIRECT,c228e6794e811952 
taboola.com,1005066,RESELLER,c228e6794e811952
taboola.com,1005327,DIRECT,c228e6794e811952 
taboola.com,1005327,RESELLER,c228e6794e811952
taboola.com,1005328,DIRECT,c228e6794e811952 
taboola.com,1005328,RESELLER,c228e6794e811952
taboola.com,1005548,DIRECT,c228e6794e811952 
taboola.com,1005548,RESELLER,c228e6794e811952
taboola.com,1005549,DIRECT,c228e6794e811952 
taboola.com,1005549,RESELLER,c228e6794e811952
taboola.com,1005550,DIRECT,c228e6794e811952 
taboola.com,1005550,RESELLER,c228e6794e811952
taboola.com,1006157,DIRECT,c228e6794e811952 
taboola.com,1006157,RESELLER,c228e6794e811952
taboola.com,1006158,DIRECT,c228e6794e811952 
taboola.com,1006158,RESELLER,c228e6794e811952
taboola.com,1006406,DIRECT,c228e6794e811952 
taboola.com,1006406,RESELLER,c228e6794e811952
taboola.com,1006407,DIRECT,c228e6794e811952 
taboola.com,1006407,RESELLER,c228e6794e811952
taboola.com,1006408,DIRECT,c228e6794e811952 
taboola.com,1006408,RESELLER,c228e6794e811952
taboola.com,1006409,DIRECT,c228e6794e811952 
taboola.com,1006409,RESELLER,c228e6794e811952
taboola.com,1007207,DIRECT,c228e6794e811952 
taboola.com,1007207,RESELLER,c228e6794e811952
taboola.com,1007208,DIRECT,c228e6794e811952 
taboola.com,1007208,RESELLER,c228e6794e811952
taboola.com,1007209,DIRECT,c228e6794e811952 
taboola.com,1007209,RESELLER,c228e6794e811952
taboola.com,1007210,DIRECT,c228e6794e811952 
taboola.com,1007210,RESELLER,c228e6794e811952
taboola.com,1007211,DIRECT,c228e6794e811952 
taboola.com,1007211,RESELLER,c228e6794e811952
taboola.com,1007212,DIRECT,c228e6794e811952 
taboola.com,1007212,RESELLER,c228e6794e811952
taboola.com,1007213,DIRECT,c228e6794e811952 
taboola.com,1007213,RESELLER,c228e6794e811952
taboola.com,1007859,DIRECT,c228e6794e811952 
taboola.com,1007859,RESELLER,c228e6794e811952
taboola.com,1007922,DIRECT,c228e6794e811952 
taboola.com,1007922,RESELLER,c228e6794e811952
taboola.com,1007923,DIRECT,c228e6794e811952 
taboola.com,1007923,RESELLER,c228e6794e811952
taboola.com,1007924,DIRECT,c228e6794e811952 
taboola.com,1007924,RESELLER,c228e6794e811952
taboola.com,1007925,DIRECT,c228e6794e811952 
taboola.com,1007925,RESELLER,c228e6794e811952
taboola.com,1007926,DIRECT,c228e6794e811952 
taboola.com,1007926,RESELLER,c228e6794e811952
taboola.com,1007927,DIRECT,c228e6794e811952 
taboola.com,1007927,RESELLER,c228e6794e811952
taboola.com,1008226,DIRECT,c228e6794e811952 
taboola.com,1008226,RESELLER,c228e6794e811952
taboola.com,1008324,DIRECT,c228e6794e811952 
taboola.com,1008324,RESELLER,c228e6794e811952
taboola.com,1008325,DIRECT,c228e6794e811952 
taboola.com,1008325,RESELLER,c228e6794e811952
taboola.com,1008327,DIRECT,c228e6794e811952 
taboola.com,1008327,RESELLER,c228e6794e811952
taboola.com,1009181,DIRECT,c228e6794e811952 
taboola.com,1009181,RESELLER,c228e6794e811952
taboola.com,1009183,DIRECT,c228e6794e811952 
taboola.com,1009183,RESELLER,c228e6794e811952
taboola.com,1009184,DIRECT,c228e6794e811952 
taboola.com,1009184,RESELLER,c228e6794e811952
taboola.com,1009186,DIRECT,c228e6794e811952 
taboola.com,1009186,RESELLER,c228e6794e811952
taboola.com,1009189,DIRECT,c228e6794e811952 
taboola.com,1009189,RESELLER,c228e6794e811952
taboola.com,1009192,DIRECT,c228e6794e811952 
taboola.com,1009192,RESELLER,c228e6794e811952
taboola.com,1010241,DIRECT,c228e6794e811952 
taboola.com,1010241,RESELLER,c228e6794e811952
taboola.com,1010242,DIRECT,c228e6794e811952 
taboola.com,1010242,RESELLER,c228e6794e811952
taboola.com,1010243,DIRECT,c228e6794e811952 
taboola.com,1010243,RESELLER,c228e6794e811952
taboola.com,1010244,DIRECT,c228e6794e811952 
taboola.com,1010244,RESELLER,c228e6794e811952
taboola.com,1011579,DIRECT,c228e6794e811952 
taboola.com,1011579,RESELLER,c228e6794e811952
taboola.com,1011580,DIRECT,c228e6794e811952 
taboola.com,1011580,RESELLER,c228e6794e811952
taboola.com,1011581,DIRECT,c228e6794e811952 
taboola.com,1011581,RESELLER,c228e6794e811952
taboola.com,1011582,DIRECT,c228e6794e811952 
taboola.com,1011582,RESELLER,c228e6794e811952
taboola.com,1011583,DIRECT,c228e6794e811952 
taboola.com,1011583,RESELLER,c228e6794e811952
taboola.com,1011584,DIRECT,c228e6794e811952 
taboola.com,1011584,RESELLER,c228e6794e811952
taboola.com,1011585,DIRECT,c228e6794e811952 
taboola.com,1011585,RESELLER,c228e6794e811952
taboola.com,1012241,DIRECT,c228e6794e811952 
taboola.com,1012241,RESELLER,c228e6794e811952
taboola.com,1012655,DIRECT,c228e6794e811952 
taboola.com,1012655,RESELLER,c228e6794e811952
taboola.com,1012656,DIRECT,c228e6794e811952 
taboola.com,1012656,RESELLER,c228e6794e811952
taboola.com,1012657,DIRECT,c228e6794e811952 
taboola.com,1012657,RESELLER,c228e6794e811952
taboola.com,1012840,DIRECT,c228e6794e811952 
taboola.com,1012840,RESELLER,c228e6794e811952
taboola.com,1013333,DIRECT,c228e6794e811952 
taboola.com,1013333,RESELLER,c228e6794e811952
taboola.com,1013334,DIRECT,c228e6794e811952 
taboola.com,1013334,RESELLER,c228e6794e811952
taboola.com,1013335,DIRECT,c228e6794e811952 
taboola.com,1013335,RESELLER,c228e6794e811952
taboola.com,1013336,DIRECT,c228e6794e811952 
taboola.com,1013336,RESELLER,c228e6794e811952
taboola.com,1013337,DIRECT,c228e6794e811952 
taboola.com,1013337,RESELLER,c228e6794e811952
taboola.com,1013665,DIRECT,c228e6794e811952 
taboola.com,1013665,RESELLER,c228e6794e811952
taboola.com,1015730,DIRECT,c228e6794e811952 
taboola.com,1015730,RESELLER,c228e6794e811952
taboola.com,1015731,DIRECT,c228e6794e811952 
taboola.com,1015731,RESELLER,c228e6794e811952
taboola.com,1015732,DIRECT,c228e6794e811952 
taboola.com,1015732,RESELLER,c228e6794e811952
taboola.com,1017625,DIRECT,c228e6794e811952 
taboola.com,1017625,RESELLER,c228e6794e811952
taboola.com,1017626,DIRECT,c228e6794e811952 
taboola.com,1017626,RESELLER,c228e6794e811952
taboola.com,1017627,DIRECT,c228e6794e811952 
taboola.com,1017627,RESELLER,c228e6794e811952
taboola.com,1017628,DIRECT,c228e6794e811952 
taboola.com,1017628,RESELLER,c228e6794e811952
taboola.com,1017629,DIRECT,c228e6794e811952 
taboola.com,1017629,RESELLER,c228e6794e811952
taboola.com,1020230,DIRECT,c228e6794e811952 
taboola.com,1020230,RESELLER,c228e6794e811952
taboola.com,1020232,DIRECT,c228e6794e811952 
taboola.com,1020232,RESELLER,c228e6794e811952
taboola.com,1020234,DIRECT,c228e6794e811952 
taboola.com,1020234,RESELLER,c228e6794e811952
taboola.com,1020236,DIRECT,c228e6794e811952 
taboola.com,1020236,RESELLER,c228e6794e811952
taboola.com,1020238,DIRECT,c228e6794e811952 
taboola.com,1020238,RESELLER,c228e6794e811952
taboola.com,1021303,DIRECT,c228e6794e811952 
taboola.com,1021303,RESELLER,c228e6794e811952
taboola.com,1021304,DIRECT,c228e6794e811952 
taboola.com,1021304,RESELLER,c228e6794e811952
taboola.com,1021305,DIRECT,c228e6794e811952 
taboola.com,1021305,RESELLER,c228e6794e811952
taboola.com,1021306,DIRECT,c228e6794e811952 
taboola.com,1021306,RESELLER,c228e6794e811952
taboola.com,1021307,DIRECT,c228e6794e811952 
taboola.com,1021307,RESELLER,c228e6794e811952
taboola.com,1021308,DIRECT,c228e6794e811952 
taboola.com,1021308,RESELLER,c228e6794e811952
taboola.com,1021309,DIRECT,c228e6794e811952 
taboola.com,1021309,RESELLER,c228e6794e811952
taboola.com,1022853,DIRECT,c228e6794e811952 
taboola.com,1022853,RESELLER,c228e6794e811952
taboola.com,1022854,DIRECT,c228e6794e811952 
taboola.com,1022854,RESELLER,c228e6794e811952
taboola.com,1022855,DIRECT,c228e6794e811952 
taboola.com,1022855,RESELLER,c228e6794e811952
taboola.com,1022856,DIRECT,c228e6794e811952 
taboola.com,1022856,RESELLER,c228e6794e811952
taboola.com,1022857,DIRECT,c228e6794e811952 
taboola.com,1022857,RESELLER,c228e6794e811952
taboola.com,1022858,DIRECT,c228e6794e811952 
taboola.com,1022858,RESELLER,c228e6794e811952
taboola.com,1024881,DIRECT,c228e6794e811952 
taboola.com,1024881,RESELLER,c228e6794e811952
taboola.com,1024882,DIRECT,c228e6794e811952 
taboola.com,1024882,RESELLER,c228e6794e811952
taboola.com,1024883,DIRECT,c228e6794e811952 
taboola.com,1024883,RESELLER,c228e6794e811952
taboola.com,1024885,DIRECT,c228e6794e811952 
taboola.com,1024885,RESELLER,c228e6794e811952
taboola.com,1024886,DIRECT,c228e6794e811952 
taboola.com,1024886,RESELLER,c228e6794e811952
taboola.com,1024887,DIRECT,c228e6794e811952 
taboola.com,1024887,RESELLER,c228e6794e811952
taboola.com,1024888,DIRECT,c228e6794e811952 
taboola.com,1024888,RESELLER,c228e6794e811952
taboola.com,1028749,DIRECT,c228e6794e811952 
taboola.com,1028749,RESELLER,c228e6794e811952
taboola.com,1028751,DIRECT,c228e6794e811952 
taboola.com,1028751,RESELLER,c228e6794e811952
taboola.com,1028752,DIRECT,c228e6794e811952 
taboola.com,1028752,RESELLER,c228e6794e811952
taboola.com,1028753,DIRECT,c228e6794e811952 
taboola.com,1028753,RESELLER,c228e6794e811952
taboola.com,1028754,DIRECT,c228e6794e811952 
taboola.com,1028754,RESELLER,c228e6794e811952
taboola.com,1029751,DIRECT,c228e6794e811952 
taboola.com,1029751,RESELLER,c228e6794e811952
taboola.com,1029752,DIRECT,c228e6794e811952 
taboola.com,1029752,RESELLER,c228e6794e811952
taboola.com,1029753,DIRECT,c228e6794e811952 
taboola.com,1029753,RESELLER,c228e6794e811952
taboola.com,1029755,DIRECT,c228e6794e811952 
taboola.com,1029755,RESELLER,c228e6794e811952
taboola.com,1029757,DIRECT,c228e6794e811952 
taboola.com,1029757,RESELLER,c228e6794e811952
taboola.com,1029759,DIRECT,c228e6794e811952 
taboola.com,1029759,RESELLER,c228e6794e811952
taboola.com,1029763,DIRECT,c228e6794e811952 
taboola.com,1029763,RESELLER,c228e6794e811952
taboola.com,1029765,DIRECT,c228e6794e811952 
taboola.com,1029765,RESELLER,c228e6794e811952
taboola.com,1029768,DIRECT,c228e6794e811952 
taboola.com,1029768,RESELLER,c228e6794e811952
taboola.com,1029770,DIRECT,c228e6794e811952 
taboola.com,1029770,RESELLER,c228e6794e811952
taboola.com,1029771,DIRECT,c228e6794e811952 
taboola.com,1029771,RESELLER,c228e6794e811952
taboola.com,1029773,DIRECT,c228e6794e811952 
taboola.com,1029773,RESELLER,c228e6794e811952
taboola.com,1029774,DIRECT,c228e6794e811952 
taboola.com,1029774,RESELLER,c228e6794e811952
taboola.com,1032003,DIRECT,c228e6794e811952 
taboola.com,1032003,RESELLER,c228e6794e811952
taboola.com,1032004,DIRECT,c228e6794e811952 
taboola.com,1032004,RESELLER,c228e6794e811952
taboola.com,1032005,DIRECT,c228e6794e811952 
taboola.com,1032005,RESELLER,c228e6794e811952
taboola.com,1032006,DIRECT,c228e6794e811952 
taboola.com,1032006,RESELLER,c228e6794e811952
taboola.com,1032053,DIRECT,c228e6794e811952 
taboola.com,1032053,RESELLER,c228e6794e811952
taboola.com,1033072,DIRECT,c228e6794e811952 
taboola.com,1033072,RESELLER,c228e6794e811952
taboola.com,1033073,DIRECT,c228e6794e811952 
taboola.com,1033073,RESELLER,c228e6794e811952
taboola.com,1033074,DIRECT,c228e6794e811952 
taboola.com,1033074,RESELLER,c228e6794e811952
taboola.com,1033076,DIRECT,c228e6794e811952 
taboola.com,1033076,RESELLER,c228e6794e811952
taboola.com,1033077,DIRECT,c228e6794e811952 
taboola.com,1033077,RESELLER,c228e6794e811952
taboola.com,1033078,DIRECT,c228e6794e811952 
taboola.com,1033078,RESELLER,c228e6794e811952
taboola.com,1033079,DIRECT,c228e6794e811952 
taboola.com,1033079,RESELLER,c228e6794e811952
taboola.com,1033080,DIRECT,c228e6794e811952 
taboola.com,1033080,RESELLER,c228e6794e811952
taboola.com,1033081,DIRECT,c228e6794e811952 
taboola.com,1033081,RESELLER,c228e6794e811952
taboola.com,1033082,DIRECT,c228e6794e811952 
taboola.com,1033082,RESELLER,c228e6794e811952
taboola.com,1033084,DIRECT,c228e6794e811952 
taboola.com,1033084,RESELLER,c228e6794e811952
taboola.com,1033085,DIRECT,c228e6794e811952 
taboola.com,1033085,RESELLER,c228e6794e811952
taboola.com,1033086,DIRECT,c228e6794e811952 
taboola.com,1033086,RESELLER,c228e6794e811952
taboola.com,1033087,DIRECT,c228e6794e811952 
taboola.com,1033087,RESELLER,c228e6794e811952
taboola.com,1033088,DIRECT,c228e6794e811952 
taboola.com,1033088,RESELLER,c228e6794e811952
taboola.com,1033089,DIRECT,c228e6794e811952 
taboola.com,1033089,RESELLER,c228e6794e811952
taboola.com,1033090,DIRECT,c228e6794e811952 
taboola.com,1033090,RESELLER,c228e6794e811952
taboola.com,1033091,DIRECT,c228e6794e811952 
taboola.com,1033091,RESELLER,c228e6794e811952
taboola.com,1033092,DIRECT,c228e6794e811952 
taboola.com,1033092,RESELLER,c228e6794e811952
taboola.com,1033732,DIRECT,c228e6794e811952 
taboola.com,1033732,RESELLER,c228e6794e811952
taboola.com,1033733,DIRECT,c228e6794e811952 
taboola.com,1033733,RESELLER,c228e6794e811952
taboola.com,1033734,DIRECT,c228e6794e811952 
taboola.com,1033734,RESELLER,c228e6794e811952
taboola.com,1035076,DIRECT,c228e6794e811952 
taboola.com,1035076,RESELLER,c228e6794e811952
taboola.com,1035077,DIRECT,c228e6794e811952 
taboola.com,1035077,RESELLER,c228e6794e811952
taboola.com,1035080,DIRECT,c228e6794e811952 
taboola.com,1035080,RESELLER,c228e6794e811952
taboola.com,1035081,DIRECT,c228e6794e811952 
taboola.com,1035081,RESELLER,c228e6794e811952
taboola.com,1035082,DIRECT,c228e6794e811952 
taboola.com,1035082,RESELLER,c228e6794e811952
taboola.com,1035531,DIRECT,c228e6794e811952 
taboola.com,1035531,RESELLER,c228e6794e811952
taboola.com,1036004,DIRECT,c228e6794e811952 
taboola.com,1036004,RESELLER,c228e6794e811952
taboola.com,1036005,DIRECT,c228e6794e811952 
taboola.com,1036005,RESELLER,c228e6794e811952
taboola.com,1036006,DIRECT,c228e6794e811952 
taboola.com,1036006,RESELLER,c228e6794e811952
taboola.com,1036475,DIRECT,c228e6794e811952 
taboola.com,1036475,RESELLER,c228e6794e811952
taboola.com,1037146,DIRECT,c228e6794e811952 
taboola.com,1037146,RESELLER,c228e6794e811952
taboola.com,1037222,DIRECT,c228e6794e811952 
taboola.com,1037222,RESELLER,c228e6794e811952
taboola.com,1037223,DIRECT,c228e6794e811952 
taboola.com,1037223,RESELLER,c228e6794e811952
taboola.com,1037225,DIRECT,c228e6794e811952 
taboola.com,1037225,RESELLER,c228e6794e811952
taboola.com,1037330,DIRECT,c228e6794e811952 
taboola.com,1037330,RESELLER,c228e6794e811952
taboola.com,1037828,DIRECT,c228e6794e811952 
taboola.com,1037828,RESELLER,c228e6794e811952
taboola.com,1037833,DIRECT,c228e6794e811952 
taboola.com,1037833,RESELLER,c228e6794e811952
taboola.com,1038012,DIRECT,c228e6794e811952 
taboola.com,1038012,RESELLER,c228e6794e811952
taboola.com,1038190,DIRECT,c228e6794e811952 
taboola.com,1038190,RESELLER,c228e6794e811952
taboola.com,1038242,DIRECT,c228e6794e811952 
taboola.com,1038242,RESELLER,c228e6794e811952
taboola.com,1038244,DIRECT,c228e6794e811952 
taboola.com,1038244,RESELLER,c228e6794e811952
taboola.com,1038601,DIRECT,c228e6794e811952 
taboola.com,1038601,RESELLER,c228e6794e811952
taboola.com,1038909,DIRECT,c228e6794e811952 
taboola.com,1038909,RESELLER,c228e6794e811952
taboola.com,1038910,DIRECT,c228e6794e811952 
taboola.com,1038910,RESELLER,c228e6794e811952
taboola.com,1038911,DIRECT,c228e6794e811952 
taboola.com,1038911,RESELLER,c228e6794e811952
taboola.com,1038993,DIRECT,c228e6794e811952 
taboola.com,1038993,RESELLER,c228e6794e811952
taboola.com,1039638,DIRECT,c228e6794e811952 
taboola.com,1039638,RESELLER,c228e6794e811952
taboola.com,1039639,DIRECT,c228e6794e811952 
taboola.com,1039639,RESELLER,c228e6794e811952
taboola.com,1040037,DIRECT,c228e6794e811952 
taboola.com,1040037,RESELLER,c228e6794e811952
taboola.com,1040147,DIRECT,c228e6794e811952 
taboola.com,1040147,RESELLER,c228e6794e811952
taboola.com,1040637,DIRECT,c228e6794e811952 
taboola.com,1040637,RESELLER,c228e6794e811952
taboola.com,1040638,DIRECT,c228e6794e811952 
taboola.com,1040638,RESELLER,c228e6794e811952
taboola.com,1040639,DIRECT,c228e6794e811952 
taboola.com,1040639,RESELLER,c228e6794e811952
taboola.com,1040640,DIRECT,c228e6794e811952 
taboola.com,1040640,RESELLER,c228e6794e811952
taboola.com,1040641,DIRECT,c228e6794e811952 
taboola.com,1040641,RESELLER,c228e6794e811952
taboola.com,1040642,DIRECT,c228e6794e811952 
taboola.com,1040642,RESELLER,c228e6794e811952
taboola.com,1040651,DIRECT,c228e6794e811952 
taboola.com,1040651,RESELLER,c228e6794e811952
taboola.com,1040901,DIRECT,c228e6794e811952 
taboola.com,1040901,RESELLER,c228e6794e811952
taboola.com,1040902,DIRECT,c228e6794e811952 
taboola.com,1040902,RESELLER,c228e6794e811952
taboola.com,1040903,DIRECT,c228e6794e811952 
taboola.com,1040903,RESELLER,c228e6794e811952
taboola.com,1040904,DIRECT,c228e6794e811952 
taboola.com,1040904,RESELLER,c228e6794e811952
taboola.com,1040905,DIRECT,c228e6794e811952 
taboola.com,1040905,RESELLER,c228e6794e811952
taboola.com,1041046,DIRECT,c228e6794e811952 
taboola.com,1041046,RESELLER,c228e6794e811952
taboola.com,1041098,DIRECT,c228e6794e811952 
taboola.com,1041098,RESELLER,c228e6794e811952
taboola.com,1041099,DIRECT,c228e6794e811952 
taboola.com,1041099,RESELLER,c228e6794e811952
taboola.com,1041100,DIRECT,c228e6794e811952 
taboola.com,1041100,RESELLER,c228e6794e811952
taboola.com,1041101,DIRECT,c228e6794e811952 
taboola.com,1041101,RESELLER,c228e6794e811952
taboola.com,1041102,DIRECT,c228e6794e811952 
taboola.com,1041102,RESELLER,c228e6794e811952
taboola.com,1041103,DIRECT,c228e6794e811952 
taboola.com,1041103,RESELLER,c228e6794e811952
taboola.com,1041104,DIRECT,c228e6794e811952 
taboola.com,1041104,RESELLER,c228e6794e811952
taboola.com,1041105,DIRECT,c228e6794e811952 
taboola.com,1041105,RESELLER,c228e6794e811952
taboola.com,1041106,DIRECT,c228e6794e811952 
taboola.com,1041106,RESELLER,c228e6794e811952
taboola.com,1041107,DIRECT,c228e6794e811952 
taboola.com,1041107,RESELLER,c228e6794e811952
taboola.com,1041108,DIRECT,c228e6794e811952 
taboola.com,1041108,RESELLER,c228e6794e811952
taboola.com,1041109,DIRECT,c228e6794e811952 
taboola.com,1041109,RESELLER,c228e6794e811952
taboola.com,1041110,DIRECT,c228e6794e811952 
